Sport,Season,DataSourceName,CompetitionDataSourceId,Competition,EventID,EventNameShort,EventGender,CompetitionDate,PersonAgeDays,PersonID,Country,Competitor,CompetitorWeight,CompetitorRank,CompetitorGroup,AttemptNumber,AttemptWeight,AttemptSuccessful
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,8627,dba452a6-7404-43a0-acdb-debe990043df,CUB,MORALES RODRIGUEZ Regla de la Caridad,63.2,6,A,1,103,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10242,7f037bdd-849f-4cff-ae1d-75f2d60f7186,COL,ALVAREZ CAICEDO Yenny Fernanda,59.45,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10136,2086804b-b230-4338-a444-6e282e7280bd,KOR,HAN Jian,63.7,3,A,2,109,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,12040,aa63df47-6d48-4aa0-81f4-001761744c7f,TPE,HUNG Wan-Ting,63.35,4,A,1,105,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10759,71db0ce8-7a87-4220-b79d-9e97c1594537,LBN,MINA Alexa Marie,64,5,A,1,105,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10136,2086804b-b230-4338-a444-6e282e7280bd,KOR,HAN Jian,63.7,3,A,1,109,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,12348,470cf081-a91c-42d2-8212-b38c44718d96,NOR,ANDERSSON Ine Drablos,63.4,0,A,1,118,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,12040,aa63df47-6d48-4aa0-81f4-001761744c7f,TPE,HUNG Wan-Ting,63.35,4,A,3,111,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10859,a4ed1e8c-ba36-4764-a1b6-c03e71c90c7a,ESP,MARTINEZ SANTIAGO Irene,63.2,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,7717,8f1acc4c-88ac-492f-92b3-6351543c0ab9,AIN,MAISEYEVICH Dziyana,63.2,1,A,1,110,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,8627,dba452a6-7404-43a0-acdb-debe990043df,CUB,MORALES RODRIGUEZ Regla de la Caridad,63.2,6,A,2,106,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10859,a4ed1e8c-ba36-4764-a1b6-c03e71c90c7a,ESP,MARTINEZ SANTIAGO Irene,63.2,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10859,a4ed1e8c-ba36-4764-a1b6-c03e71c90c7a,ESP,MARTINEZ SANTIAGO Irene,63.2,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,12348,470cf081-a91c-42d2-8212-b38c44718d96,NOR,ANDERSSON Ine Drablos,63.4,0,A,2,118,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,7717,8f1acc4c-88ac-492f-92b3-6351543c0ab9,AIN,MAISEYEVICH Dziyana,63.2,1,A,3,116,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,7717,8f1acc4c-88ac-492f-92b3-6351543c0ab9,AIN,MAISEYEVICH Dziyana,63.2,1,A,2,114,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10759,71db0ce8-7a87-4220-b79d-9e97c1594537,LBN,MINA Alexa Marie,64,5,A,2,109,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,12040,aa63df47-6d48-4aa0-81f4-001761744c7f,TPE,HUNG Wan-Ting,63.35,4,A,2,108,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10242,7f037bdd-849f-4cff-ae1d-75f2d60f7186,COL,ALVAREZ CAICEDO Yenny Fernanda,59.45,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,12348,470cf081-a91c-42d2-8212-b38c44718d96,NOR,ANDERSSON Ine Drablos,63.4,0,A,3,118,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,8627,dba452a6-7404-43a0-acdb-debe990043df,CUB,MORALES RODRIGUEZ Regla de la Caridad,63.2,6,A,3,109,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10759,71db0ce8-7a87-4220-b79d-9e97c1594537,LBN,MINA Alexa Marie,64,5,A,3,112,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10998,536b7317-d6a0-476a-84bc-a67d96ea0ae5,CAN,CHARRON Maude G,63.35,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10136,2086804b-b230-4338-a444-6e282e7280bd,KOR,HAN Jian,63.7,3,A,3,112,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10998,536b7317-d6a0-476a-84bc-a67d96ea0ae5,CAN,CHARRON Maude G,63.35,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10998,536b7317-d6a0-476a-84bc-a67d96ea0ae5,CAN,CHARRON Maude G,63.35,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10113,2dacf06d-8c18-44b8-8f8c-e117306bdb50,COL,LOBON VIAFARA Maria Camila,61,2,A,2,114,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10113,2dacf06d-8c18-44b8-8f8c-e117306bdb50,COL,LOBON VIAFARA Maria Camila,61,2,A,1,110,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,a60b323b-3ea1-4977-8300-a661c4afbdd0,59_KG,WOMEN,2023-06-08,10113,2dacf06d-8c18-44b8-8f8c-e117306bdb50,COL,LOBON VIAFARA Maria Camila,61,2,A,3,115,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,8804,cf57b423-14a2-49b7-9b61-fa23fb641d39,USA,VIBERT Katherine Elizabeth,74.9,1,A,1,107,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,7773,37acdf6c-3f55-4cf8-9fae-472a2806f0b3,ECU,PAREDES ARREAGA Bella Nancy,75.8,2,A,2,110,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,13997,4eecbaa1-8a6d-4556-bab6-3bb4764feb41,ESP,VALENTIN PEREZ Lidia,72.8,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,9791,858f856d-0e5d-4879-a89a-84ca9a3801cd,CAN,BEDWARD Shania Sophia,75.45,6,A,3,101,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,7773,37acdf6c-3f55-4cf8-9fae-472a2806f0b3,ECU,PAREDES ARREAGA Bella Nancy,75.8,2,A,3,111,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,10655,6d1515d0-f775-4466-8dc4-385d5de48055,COL,MENDOZA CARABALI Miyareth,75.85,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,6918,6e156013-b28a-4260-ad6d-71d68f74bebb,AIN,LITOSHYK Ryna,76,4,A,1,95,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,9690,5cef0882-6848-415f-b337-ee004d60396e,MEX,GARCIA HERNANDEZ Diana Laura,74.45,3,A,3,97,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,9791,858f856d-0e5d-4879-a89a-84ca9a3801cd,CAN,BEDWARD Shania Sophia,75.45,6,A,1,95,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,8804,cf57b423-14a2-49b7-9b61-fa23fb641d39,USA,VIBERT Katherine Elizabeth,74.9,1,A,2,110,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,9791,858f856d-0e5d-4879-a89a-84ca9a3801cd,CAN,BEDWARD Shania Sophia,75.45,6,A,2,95,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,8804,cf57b423-14a2-49b7-9b61-fa23fb641d39,USA,VIBERT Katherine Elizabeth,74.9,1,A,3,113,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,9690,5cef0882-6848-415f-b337-ee004d60396e,MEX,GARCIA HERNANDEZ Diana Laura,74.45,3,A,2,97,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,9690,5cef0882-6848-415f-b337-ee004d60396e,MEX,GARCIA HERNANDEZ Diana Laura,74.45,3,A,1,93,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,10655,6d1515d0-f775-4466-8dc4-385d5de48055,COL,MENDOZA CARABALI Miyareth,75.85,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,13997,4eecbaa1-8a6d-4556-bab6-3bb4764feb41,ESP,VALENTIN PEREZ Lidia,72.8,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,8715,6359a18a-ab05-4bec-9822-4b11a5f325f2,MEX,NOLASCO HERNANDEZ Lizbeth Gabriela,76,5,A,3,106,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,6918,6e156013-b28a-4260-ad6d-71d68f74bebb,AIN,LITOSHYK Ryna,76,4,A,2,97,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,6918,6e156013-b28a-4260-ad6d-71d68f74bebb,AIN,LITOSHYK Ryna,76,4,A,3,99,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,8715,6359a18a-ab05-4bec-9822-4b11a5f325f2,MEX,NOLASCO HERNANDEZ Lizbeth Gabriela,76,5,A,1,98,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,8715,6359a18a-ab05-4bec-9822-4b11a5f325f2,MEX,NOLASCO HERNANDEZ Lizbeth Gabriela,76,5,A,2,102,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,13997,4eecbaa1-8a6d-4556-bab6-3bb4764feb41,ESP,VALENTIN PEREZ Lidia,72.8,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,10655,6d1515d0-f775-4466-8dc4-385d5de48055,COL,MENDOZA CARABALI Miyareth,75.85,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,5b8f79d4-712a-481a-85ab-2076604b5a36,64_KG,WOMEN,2023-06-08,7773,37acdf6c-3f55-4cf8-9fae-472a2806f0b3,ECU,PAREDES ARREAGA Bella Nancy,75.8,2,A,1,105,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,8701,ecda7bb6-c8e4-4999-b69c-f2606cb92927,PER,MEGO CONTRERAS Shoely Mabel,54.9,2,A,1,82,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,8701,ecda7bb6-c8e4-4999-b69c-f2606cb92927,PER,MEGO CONTRERAS Shoely Mabel,54.9,2,A,3,87,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,10407,cc218088-6f3f-4096-b308-3c84aa6bcb07,ESP,HERNANDEZ MARTIN Atenery,53.2,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,11323,991e5fd8-3c3d-40fa-9a12-cff94b2c61d9,CAN,GALLANT Josee,54.35,3,A,2,86,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,11323,991e5fd8-3c3d-40fa-9a12-cff94b2c61d9,CAN,GALLANT Josee,54.35,3,A,1,83,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,10407,cc218088-6f3f-4096-b308-3c84aa6bcb07,ESP,HERNANDEZ MARTIN Atenery,53.2,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,9150,4e31f67c-94df-44cb-b9c3-67f6a4ed6eec,USA,DELACRUZ Jourdan Elizabeth,53.5,1,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,9150,4e31f67c-94df-44cb-b9c3-67f6a4ed6eec,USA,DELACRUZ Jourdan Elizabeth,53.5,1,A,1,85,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,7853,4595db7f-17bd-4b2f-af9f-f49a80e30cfe,ITA,IMPERIO Giulia,51.75,0,A,1,80,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,11323,991e5fd8-3c3d-40fa-9a12-cff94b2c61d9,CAN,GALLANT Josee,54.35,3,A,3,88,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,10407,cc218088-6f3f-4096-b308-3c84aa6bcb07,ESP,HERNANDEZ MARTIN Atenery,53.2,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,8701,ecda7bb6-c8e4-4999-b69c-f2606cb92927,PER,MEGO CONTRERAS Shoely Mabel,54.9,2,A,2,85,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,7853,4595db7f-17bd-4b2f-af9f-f49a80e30cfe,ITA,IMPERIO Giulia,51.75,0,A,2,85,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,7853,4595db7f-17bd-4b2f-af9f-f49a80e30cfe,ITA,IMPERIO Giulia,51.75,0,A,3,85,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,6743,549d8b2b-e587-4b93-9eb5-574e8163a844,PUR,AGRAIT CALO Issi Massei,54.85,4,A,1,70,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,9150,4e31f67c-94df-44cb-b9c3-67f6a4ed6eec,USA,DELACRUZ Jourdan Elizabeth,53.5,1,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,6743,549d8b2b-e587-4b93-9eb5-574e8163a844,PUR,AGRAIT CALO Issi Massei,54.85,4,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,1cc3c27a-5e34-4a5f-acc9-234dff308ad2,49_KG,WOMEN,2023-06-08,6743,549d8b2b-e587-4b93-9eb5-574e8163a844,PUR,AGRAIT CALO Issi Massei,54.85,4,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4f097b7e-f7cd-4842-ab02-a89e9a1d7f04,45_KG,WOMEN,2023-06-08,8482,7a815149-9ddb-4012-9e6d-1fa1df708b07,VEN,QUINTANA MENDOZA Rosielis Coromoto,43.4,1,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4f097b7e-f7cd-4842-ab02-a89e9a1d7f04,45_KG,WOMEN,2023-06-08,8482,7a815149-9ddb-4012-9e6d-1fa1df708b07,VEN,QUINTANA MENDOZA Rosielis Coromoto,43.4,1,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4f097b7e-f7cd-4842-ab02-a89e9a1d7f04,45_KG,WOMEN,2023-06-08,6401,90b00900-e248-4fd6-ba5e-6b2258544e41,CUB,CASTILLO CONTRERAS Thalia Fidelia,44.6,2,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4f097b7e-f7cd-4842-ab02-a89e9a1d7f04,45_KG,WOMEN,2023-06-08,6401,90b00900-e248-4fd6-ba5e-6b2258544e41,CUB,CASTILLO CONTRERAS Thalia Fidelia,44.6,2,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4f097b7e-f7cd-4842-ab02-a89e9a1d7f04,45_KG,WOMEN,2023-06-08,8482,7a815149-9ddb-4012-9e6d-1fa1df708b07,VEN,QUINTANA MENDOZA Rosielis Coromoto,43.4,1,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4f097b7e-f7cd-4842-ab02-a89e9a1d7f04,45_KG,WOMEN,2023-06-08,6401,90b00900-e248-4fd6-ba5e-6b2258544e41,CUB,CASTILLO CONTRERAS Thalia Fidelia,44.6,2,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9768,0dde4569-a2ad-4748-807e-2431ae5503d5,FRA,VAUTARD Brandon Robert Jean,95.1,3,A,1,140,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,11995,939b3b79-da41-45de-9064-1ce403b92c41,PUR,ROLON RIVERA Geovanny,93.6,7,A,2,132,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,7262,18d3b068-1d7a-4902-b62c-9bd5ccc025f0,CAN,LUSIGNAN Xavier Martin Alexandre,95.35,5,A,1,146,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9476,86424917-c437-4034-961a-040db8368fa1,MEX,LOPEZ CARPIZO Jose Luis,95.5,2,A,2,145,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,11995,939b3b79-da41-45de-9064-1ce403b92c41,PUR,ROLON RIVERA Geovanny,93.6,7,A,3,132,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9513,81c9996b-09ea-431b-95d9-1da615f8a755,CAN,SANTAVY Boady Robert,92.05,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9768,0dde4569-a2ad-4748-807e-2431ae5503d5,FRA,VAUTARD Brandon Robert Jean,95.1,3,A,2,140,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9476,86424917-c437-4034-961a-040db8368fa1,MEX,LOPEZ CARPIZO Jose Luis,95.5,2,A,1,140,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,7262,18d3b068-1d7a-4902-b62c-9bd5ccc025f0,CAN,LUSIGNAN Xavier Martin Alexandre,95.35,5,A,2,151,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,8288,aeb772e2-ebc7-4643-9300-d7b547235f5c,HON,PAVON FUNES Axel Haun,92.75,6,A,3,143,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,7780,01b90184-ddbf-4593-ae52-85c26f923ae5,PER,ATENCIA PRIOU Amel Karim,89.95,4,A,2,145,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9513,81c9996b-09ea-431b-95d9-1da615f8a755,CAN,SANTAVY Boady Robert,92.05,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,10919,a23eef45-6703-4602-bcb3-a578974bc13d,AIN,KHADASEVICH Pavel,95.7,1,A,1,165,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9476,86424917-c437-4034-961a-040db8368fa1,MEX,LOPEZ CARPIZO Jose Luis,95.5,2,A,3,151,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,7780,01b90184-ddbf-4593-ae52-85c26f923ae5,PER,ATENCIA PRIOU Amel Karim,89.95,4,A,1,140,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,10919,a23eef45-6703-4602-bcb3-a578974bc13d,AIN,KHADASEVICH Pavel,95.7,1,A,2,170,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,7262,18d3b068-1d7a-4902-b62c-9bd5ccc025f0,CAN,LUSIGNAN Xavier Martin Alexandre,95.35,5,A,3,155,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9513,81c9996b-09ea-431b-95d9-1da615f8a755,CAN,SANTAVY Boady Robert,92.05,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ac4a497c-8276-4afa-a340-a3bbfe649d81,81_KG,MEN,2023-06-08,9768,0dde4569-a2ad-4748-807e-2431ae5503d5,FRA,VAUTARD Brandon Robert Jean,95.1,3,A,3,145,false
